arm,entry_date,exit_date,symbol,trade_ret,exit_reason,hold_days,pnl
veto-0.2,2025-01-10,2025-02-10,WOCKPHARMA,0.0578,trailing,22,28627.74
veto-0.2,2025-01-27,2025-02-10,POLICYBZR,-0.0059,trailing,11,-3563.5
veto-0.2,2025-01-09,2025-02-11,GODFRYPHLP,0.0481,trailing,24,23672.21
veto-0.2,2025-01-22,2025-02-11,AEGISLOG,-0.0077,trailing,15,-7.83
veto-0.2,2025-01-29,2025-02-11,PPLPHARMA,-0.0057,trailing,10,-2144.5
veto-0.2,2025-02-11,2025-02-17,KFINTECH,-0.2852,atr_stop,4,-108440.6
veto-0.2,2025-02-05,2025-02-24,BSE,-0.0026,trailing,13,-1719.95
veto-0.2,2025-02-11,2025-02-27,WOCKPHARMA,-0.2318,atr_stop,11,-118155.01
veto-0.2,2025-02-12,2025-02-27,PPLPHARMA,0.002,trailing,10,-255.04
veto-0.2,2025-02-07,2025-02-28,FSL,-0.0083,trailing,14,-7.41
veto-0.2,2025-02-25,2025-02-28,BSE,-0.1807,atr_stop,2,-59830.38
veto-0.2,2025-01-22,2025-03-07,PAYTM,-0.1951,atr_stop,32,-69012.19
veto-0.2,2025-01-28,2025-03-12,CDSL,-0.1869,atr_stop,31,-1257.36
veto-0.2,2025-03-03,2025-03-17,FSL,-0.1862,atr_stop,9,-63.24
veto-0.2,2025-02-28,2025-03-19,WOCKPHARMA,0.2246,target,12,81373.18
veto-0.2,2025-02-18,2025-03-20,KFINTECH,0.2246,target,20,58743.8
veto-0.2,2025-02-11,2025-03-21,AMBER,-0.0025,trailing,26,-388.02
veto-0.2,2025-02-07,2025-03-27,KAYNES,0.1147,trailing,32,964.61
veto-0.2,2025-02-12,2025-03-27,AEGISLOG,0.2246,target,29,78003.79
veto-0.2,2025-03-13,2025-04-01,MAZDOCK,0.1363,trailing,11,601.13
veto-0.2,2025-03-03,2025-04-02,BSE,0.2246,target,20,84354.53
veto-0.2,2025-03-10,2025-04-04,PAYTM,0.2246,target,17,62171.41
veto-0.2,2025-03-20,2025-04-04,WOCKPHARMA,-0.0727,trailing,10,-33645.81
veto-0.2,2025-03-28,2025-04-04,COFORGE,-0.1923,atr_stop,4,-315.27
veto-0.2,2025-02-28,2025-04-07,PPLPHARMA,0.0736,trailing,24,25323.51
veto-0.2,2025-03-21,2025-04-07,KFINTECH,-0.0495,trailing,10,-16829.91
veto-0.2,2025-01-07,2025-04-08,JUBLPHARMA,-0.144,time_exit,63,-77384.08
veto-0.2,2025-03-28,2025-04-22,KAYNES,0.2246,target,13,98478.54
veto-0.2,2025-04-07,2025-04-24,WOCKPHARMA,0.2246,target,10,94440.81
veto-0.2,2025-04-08,2025-04-29,MAZDOCK,0.2246,target,12,108782.86
veto-0.2,2025-04-07,2025-04-30,PAYTM,0.1293,trailing,14,42115.18
veto-0.2,2025-04-02,2025-05-02,FSL,0.0074,trailing,18,24.97
veto-0.2,2025-04-03,2025-05-02,BSE,0.1318,trailing,17,59777.57
veto-0.2,2025-04-09,2025-05-05,PERSISTENT,0.2246,target,14,99597.51
veto-0.2,2025-04-09,2025-05-05,GODFRYPHLP,0.2246,target,14,503.1
veto-0.2,2025-01-31,2025-05-06,DEEPAKFERT,0.0946,trailing,61,623.18
veto-0.2,2025-04-08,2025-05-06,COFORGE,0.2246,target,16,43979.1
veto-0.2,2025-02-07,2025-05-08,DIXON,0.0602,trailing,57,26242.82
veto-0.2,2025-02-11,2025-05-19,POLICYBZR,0.0187,trailing,62,79.98
veto-0.2,2025-04-23,2025-05-20,KAYNES,-0.012,trailing,18,-7870.53
veto-0.2,2025-05-05,2025-05-22,PAYTM,-0.0136,trailing,13,-243.93
veto-0.2,2025-05-09,2025-05-23,GODFRYPHLP,0.0448,trailing,10,20364.11
veto-0.2,2025-05-09,2025-05-23,FSL,0.2246,target,10,138.06
veto-0.2,2025-02-18,2025-05-26,CAPLIPOINT,0.0927,trailing,62,356.54
veto-0.2,2025-05-05,2025-05-26,SARDAEN,0.0238,trailing,15,10838.89
veto-0.2,2025-05-07,2025-05-29,DEEPAKFERT,0.2225,target,16,54836.87
veto-0.2,2025-05-06,2025-06-04,LLOYDSME,0.2246,target,21,122232.92
veto-0.2,2025-05-21,2025-06-04,COHANCE,-0.0362,trailing,10,-245.82
veto-0.2,2025-04-25,2025-06-11,WOCKPHARMA,0.2246,target,32,115680.85
veto-0.2,2025-05-21,2025-06-11,NEULANDLAB,0.2246,target,15,116610.13
veto-0.2,2025-05-23,2025-06-12,PAYTM,0.0776,trailing,14,1119.5
veto-0.2,2025-03-19,2025-06-13,ITC,0.0271,trailing,57,37.56
veto-0.2,2025-06-05,2025-06-19,BSE,-0.0809,trailing,10,-51092.66
veto-0.2,2025-05-20,2025-06-24,AIIL,0.2225,target,25,1064.7
veto-0.2,2025-03-24,2025-06-26,AMBER,-0.0287,time_exit,63,-2183.8
veto-0.2,2025-06-12,2025-06-27,NH,0.2246,target,11,140940.59
veto-0.2,2025-06-20,2025-07-04,BSE,0.0125,trailing,10,5567.75
veto-0.2,2025-05-26,2025-07-07,GODFRYPHLP,0.0182,trailing,30,7805.6
veto-0.2,2025-05-30,2025-07-07,DEEPAKFERT,0.056,trailing,26,16235.78
veto-0.2,2025-06-16,2025-07-07,ASTERDM,0.0904,trailing,15,149.11
veto-0.2,2025-06-05,2025-07-08,LLOYDSME,-0.0121,trailing,23,-971.28
veto-0.2,2025-06-30,2025-07-21,NH,-0.1398,atr_stop,15,-94456.95
veto-0.2,2025-06-13,2025-07-23,PAYTM,0.2246,target,28,4808.76
veto-0.2,2025-07-08,2025-07-24,GODFRYPHLP,0.0277,trailing,12,15645.88
veto-0.2,2025-06-25,2025-07-25,AIIL,0.019,trailing,22,96.87
veto-0.2,2025-06-27,2025-07-28,MCX,-0.1282,atr_stop,21,-8770.08
veto-0.2,2025-07-08,2025-07-28,RPOWER,-0.1723,atr_stop,14,-44314.19
veto-0.2,2025-04-30,2025-07-29,JSWHL,-0.1432,time_exit,63,-81971.94
veto-0.2,2025-05-26,2025-07-29,FSL,-0.1533,atr_stop,46,-296.75
veto-0.2,2025-06-05,2025-07-29,KIMS,0.1166,trailing,38,76.29
veto-0.2,2025-05-02,2025-07-30,PGEL,-0.0567,time_exit,63,-24421.85
veto-0.2,2025-05-27,2025-08-05,SARDAEN,0.2225,target,50,115933.34
veto-0.2,2025-06-12,2025-08-05,WOCKPHARMA,-0.1576,atr_stop,38,-102131.63
veto-0.2,2025-07-25,2025-08-08,GODFRYPHLP,0.1231,trailing,10,74129.68
veto-0.2,2025-07-31,2025-08-11,AMBER,-0.1286,atr_stop,7,-1039.21
veto-0.2,2025-07-29,2025-08-13,RPOWER,-0.19,atr_stop,11,-51555.48
veto-0.2,2025-07-30,2025-08-13,JSWHL,-0.1546,atr_stop,10,-75160.29
veto-0.2,2025-07-31,2025-08-13,COROMANDEL,-0.1424,atr_stop,9,-759.2
veto-0.2,2025-07-30,2025-08-14,MAZDOCK,-0.0037,trailing,11,-17.2
veto-0.2,2025-07-07,2025-08-26,BSE,-0.1601,atr_stop,35,-103227.91
veto-0.2,2025-07-31,2025-08-26,SOLARINDS,-0.0153,trailing,17,-6723.9
veto-0.2,2025-08-11,2025-08-26,GODFRYPHLP,0.0328,trailing,10,18440.24
veto-0.2,2025-07-09,2025-08-29,LLOYDSME,-0.1336,atr_stop,35,-8689.18
veto-0.2,2025-07-22,2025-08-29,DEEPAKFERT,-0.151,atr_stop,26,-87562.1
veto-0.2,2025-07-24,2025-08-29,PAYTM,0.1322,trailing,24,3309.85
veto-0.2,2025-08-18,2025-08-29,MCX,-0.1109,atr_stop,8,-188.25
veto-0.2,2025-08-14,2025-09-01,RPOWER,0.0475,trailing,10,279.0
veto-0.2,2025-07-28,2025-09-05,AIIL,0.1324,trailing,27,3888.88
veto-0.2,2025-08-28,2025-09-11,BSE,-0.0259,trailing,10,-16906.89
veto-0.2,2025-07-24,2025-09-17,ASTERDM,0.0195,trailing,37,10.12
veto-0.2,2025-08-12,2025-09-17,REDINGTON,0.2246,target,24,19236.26
veto-0.2,2025-09-08,2025-09-22,AIIL,-0.0252,trailing,10,-932.71
veto-0.2,2025-08-28,2025-09-24,SOLARINDS,-0.0135,trailing,19,-9380.79
veto-0.2,2025-09-02,2025-09-24,RPOWER,0.0442,trailing,16,25.85
veto-0.2,2025-08-28,2025-09-26,GVT&D,0.0835,trailing,21,28597.01
veto-0.2,2025-09-02,2025-09-26,LAURUSLABS,-0.0338,trailing,18,-218.68
veto-0.2,2025-08-14,2025-10-03,JSWHL,0.0107,stale,33,5017.93
veto-0.2,2025-09-18,2025-10-06,SYRMA,0.0185,trailing,11,1691.6
veto-0.2,2025-09-23,2025-10-14,AIIL,0.0334,trailing,14,1006.61
veto-0.2,2025-10-06,2025-10-23,GVT&D,-0.1185,atr_stop,11,-72609.21
veto-0.2,2025-09-25,2025-10-31,RBLBANK,0.2246,target,23,898.32
veto-0.2,2025-09-25,2025-11-03,JKCEMENT,-0.1204,atr_stop,24,-69970.27
veto-0.2,2025-09-18,2025-11-04,REDINGTON,-0.1379,atr_stop,30,-40.72
veto-0.2,2025-09-12,2025-11-07,BSE,0.2246,target,36,127946.74
veto-0.2,2025-10-15,2025-11-10,AIIL,-0.1321,atr_stop,15,-4493.3
veto-0.2,2025-08-06,2025-11-11,WOCKPHARMA,-0.1241,time_exit,63,-80586.9
veto-0.2,2025-08-06,2025-11-11,NH,-0.0284,time_exit,63,-16806.29
veto-0.2,2025-09-01,2025-11-13,LLOYDSME,-0.0206,trailing,49,-13180.12
veto-0.2,2025-10-24,2025-11-14,GVT&D,0.0762,trailing,14,38739.83
veto-0.2,2025-09-29,2025-11-17,LAURUSLABS,0.2246,target,31,85985.04
veto-0.2,2025-11-10,2025-11-18,FORTIS,-0.091,atr_stop,6,-7727.94
veto-0.2,2025-10-06,2025-11-19,PAYTM,0.0998,trailing,29,226.39
veto-0.2,2025-10-07,2025-11-21,SYRMA,0.0191,trailing,30,1798.22
veto-0.2,2025-11-04,2025-11-21,LTF,0.0299,trailing,12,13610.01
veto-0.2,2025-10-24,2025-11-24,GMDCLTD,-0.1897,atr_stop,20,-222.47
veto-0.2,2025-11-11,2025-11-25,AIIL,-0.0388,trailing,10,-1218.28
veto-0.2,2025-11-12,2025-12-02,HBLENGINE,-0.166,atr_stop,13,-103267.97
veto-0.2,2025-10-06,2025-12-03,GODFRYPHLP,-0.1815,atr_stop,38,-3756.3
veto-0.2,2025-11-20,2025-12-05,CREDITACC,-0.0239,trailing,10,-70.0
veto-0.2,2025-11-25,2025-12-10,GMDCLTD,0.0326,trailing,10,28.25
veto-0.2,2025-09-08,2025-12-11,MANAPPURAM,-0.0147,time_exit,63,-4.94
veto-0.2,2025-11-10,2025-12-16,ABCAPITAL,0.026,trailing,25,14513.34
veto-0.2,2025-11-24,2025-12-18,SYRMA,-0.1541,atr_stop,17,-6955.55
veto-0.2,2025-12-11,2025-12-26,GMDCLTD,0.2246,target,10,321.4
veto-0.2,2025-12-04,2026-01-01,GODFRYPHLP,-0.1793,atr_stop,19,-3039.85
veto-0.2,2025-12-03,2026-01-08,HBLENGINE,0.0721,trailing,25,35385.66
veto-0.2,2025-12-17,2026-01-08,NYKAA,0.0412,trailing,15,22578.59
veto-0.2,2025-11-24,2026-01-09,LTF,0.0371,trailing,32,19954.65
veto-0.2,2025-12-12,2026-01-09,MANAPPURAM,0.0091,trailing,19,1.82
veto-0.2,2025-12-19,2026-01-09,SYRMA,0.0035,trailing,14,77.82
veto-0.2,2025-11-18,2026-01-12,LAURUSLABS,0.0138,trailing,37,5294.69
veto-0.2,2025-12-08,2026-01-12,INDIANB,0.0223,trailing,24,46.73
veto-0.2,2025-12-29,2026-01-12,GMDCLTD,-0.0438,trailing,10,-81.97
veto-0.2,2025-11-27,2026-01-13,AIIL,0.2225,target,32,6179.68
veto-0.2,2025-11-17,2026-01-16,GVT&D,-0.1404,atr_stop,41,-80984.82
veto-0.2,2026-01-09,2026-01-19,HBLENGINE,-0.1697,atr_stop,5,-104874.68
veto-0.2,2025-11-03,2026-01-20,RBLBANK,-0.1041,atr_stop,52,-523.77
veto-0.2,2025-11-19,2026-01-27,FORTIS,-0.1013,atr_stop,45,-7835.69
veto-0.2,2026-01-12,2026-01-29,CANBK,-0.0025,trailing,11,-3.73
veto-0.2,2025-11-14,2026-01-30,MUTHOOTFIN,0.0482,trailing,51,25205.81
veto-0.2,2026-01-13,2026-01-30,GMDCLTD,0.0094,trailing,11,3283.18
veto-0.2,2026-01-14,2026-01-30,LAURUSLABS,-0.0931,atr_stop,10,-3249.58
veto-0.2,2026-01-02,2026-02-02,ABCAPITAL,-0.0987,atr_stop,19,-1396.23
veto-0.2,2026-01-19,2026-02-03,GVT&D,0.2246,target,10,107300.23
veto-0.2,2026-01-19,2026-02-03,INDIANB,0.0214,trailing,10,47.0
veto-0.2,2025-11-12,2026-02-13,ANANDRATHI,-0.0364,time_exit,63,-18259.06
veto-0.2,2026-01-09,2026-02-13,CHENNPETRO,0.1053,trailing,23,55784.62
veto-0.2,2026-01-20,2026-02-13,HBLENGINE,0.0137,trailing,17,5578.79
veto-0.2,2026-01-28,2026-02-13,IIFL,-0.0293,trailing,12,-2152.23
veto-0.2,2026-02-02,2026-02-16,GMDCLTD,-0.0247,trailing,10,-16242.75
veto-0.2,2026-02-04,2026-02-19,GVT&D,0.0238,trailing,10,12515.49
veto-0.2,2026-02-04,2026-02-19,JKTYRE,0.0414,trailing,10,62.2
veto-0.2,2026-01-21,2026-03-02,RBLBANK,0.0677,trailing,26,285.88
veto-0.2,2026-02-20,2026-03-02,JKTYRE,-0.2084,atr_stop,6,-118.01
veto-0.2,2026-01-30,2026-03-04,CANBK,-0.026,trailing,21,-25.01
veto-0.2,2026-02-02,2026-03-04,LAURUSLABS,0.1205,trailing,20,59040.84
veto-0.2,2026-02-18,2026-03-05,GMDCLTD,-0.0016,trailing,10,-2457.34
veto-0.2,2026-01-12,2026-03-09,LTF,-0.1147,atr_stop,36,-70249.35
veto-0.2,2026-01-12,2026-03-11,AUBANK,-0.0788,atr_stop,38,-7132.04
veto-0.2,2026-02-20,2026-03-13,GVT&D,0.0116,trailing,14,5423.89
veto-0.2,2026-03-04,2026-03-18,NATIONALUM,0.061,trailing,10,21.19
veto-0.2,2026-03-05,2026-03-19,MCX,0.0119,trailing,10,5207.67
veto-0.2,2026-02-03,2026-03-23,ABCAPITAL,-0.1533,atr_stop,31,-1951.46
veto-0.2,2026-03-04,2026-03-23,HINDCOPPER,-0.2136,atr_stop,12,-1109.12
veto-0.2,2026-03-05,2026-03-23,CANBK,-0.1255,atr_stop,11,-18.33
veto-0.2,2026-03-06,2026-04-16,GMDCLTD,0.2246,target,23,127968.63
veto-0.2,2026-03-24,2026-04-17,HINDCOPPER,0.2246,target,13,4421.66
veto-0.2,2026-02-16,2026-04-23,IIFL,-0.1692,atr_stop,40,-104752.14
veto-0.2,2026-03-16,2026-04-23,GVT&D,0.2246,target,22,127666.15
veto-0.2,2026-03-16,2026-04-27,SHRIRAMFIN,-0.0165,trailing,24,-661.02
veto-0.2,2026-03-24,2026-04-28,CANBK,0.0298,trailing,20,3.5
veto-0.2,2026-03-23,2026-04-29,MCX,0.2246,target,22,124034.07
veto-0.2,2026-03-10,2026-04-30,LTF,0.035,trailing,31,17138.47
veto-0.2,2026-03-19,2026-04-30,NATIONALUM,0.0581,trailing,24,41.6
veto-0.2,2026-03-24,2026-05-06,ABCAPITAL,0.2246,target,25,66.91
veto-0.2,2026-03-12,2026-05-11,LAURUSLABS,0.2246,target,35,17778.71
veto-0.2,2026-04-24,2026-05-11,GVT&D,-0.0224,trailing,10,-15852.67
veto-0.2,2026-02-16,2026-05-12,HBLENGINE,0.031,trailing,52,11447.54
veto-0.2,2026-03-12,2026-05-12,RBLBANK,0.0977,trailing,36,28.13
veto-0.2,2026-04-28,2026-05-13,SHRIRAMFIN,-0.0563,trailing,10,-1950.28
veto-0.2,2026-04-20,2026-05-15,HINDCOPPER,0.0012,trailing,18,-107.29
veto-0.2,2026-03-05,2026-05-18,JKTYRE,-0.1833,atr_stop,45,-245.22
veto-0.2,2026-04-17,2026-05-18,GMDCLTD,-0.1534,atr_stop,20,-101762.68
veto-0.2,2026-05-04,2026-05-18,LTF,-0.0055,trailing,10,-4760.26
veto-0.2,2026-04-30,2026-05-22,MCX,0.098,trailing,15,60986.74
veto-0.2,2026-02-16,2026-05-27,MUTHOOTFIN,-0.0694,time_exit,63,-43933.23
veto-0.2,2026-05-19,2026-05-29,GESHIP,-0.1629,atr_stop,7,-83462.8
veto-0.2,2026-05-12,2026-06-01,GVT&D,0.0723,trailing,13,5860.88
veto-0.2,2026-05-25,2026-06-01,MCX,-0.125,atr_stop,4,-80763.49
veto-0.2,2026-05-19,2026-06-03,GMDCLTD,0.0458,trailing,10,27310.54
veto-0.2,2026-05-12,2026-06-04,NATIONALUM,0.0471,trailing,16,28052.56
veto-0.2,2026-05-25,2026-06-09,CUMMINSIND,0.0371,trailing,10,2239.44
veto-0.2,2026-05-29,2026-06-12,CHENNPETRO,0.0672,trailing,10,36567.09
veto-0.2,2026-05-13,2026-06-15,SYRMA,0.2246,target,22,92276.96
veto-0.2,2026-06-01,2026-06-15,GESHIP,-0.0254,trailing,10,-11804.47
veto-0.2,2026-05-14,2026-06-16,LAURUSLABS,0.0647,trailing,22,1922.35
veto-0.2,2026-06-05,2026-06-23,NATIONALUM,-0.1393,atr_stop,12,-91056.88
veto-0.2,2026-06-02,2026-06-24,GVT&D,0.0609,trailing,16,37163.85
veto-0.2,2026-05-18,2026-06-25,HINDCOPPER,-0.1536,atr_stop,27,-11949.77
veto-0.1,2018-01-22,2018-02-05,HEG,-0.182,atr_stop,9,-27578.82
veto-0.1,2018-01-22,2018-02-05,KOLTEPATIL,-0.1574,atr_stop,9,-24354.87
veto-0.1,2018-01-22,2018-02-06,GRAPHITE,-0.2125,atr_stop,10,-32326.17
veto-0.1,2018-01-22,2018-02-06,HSCL,-0.1643,trailing,10,-25173.25
veto-0.1,2018-01-22,2018-02-06,UNOMINDA,-0.1879,atr_stop,10,-29019.15
veto-0.1,2018-01-22,2018-02-06,JAICORPLTD,-0.2317,atr_stop,10,-21090.11
veto-0.1,2018-01-22,2018-02-06,HFCL,-0.2912,atr_stop,10,-28.43
veto-0.1,2018-02-06,2018-02-21,HEG,0.2246,target,10,25632.6
veto-0.1,2018-02-06,2018-02-21,KOLTEPATIL,0.1134,trailing,10,13159.72
veto-0.1,2018-02-06,2018-02-21,RADICO,0.0048,trailing,10,33.26
veto-0.1,2018-02-07,2018-02-22,GRAPHITE,-0.0082,trailing,10,-1261.56
veto-0.1,2018-02-07,2018-02-22,HSCL,-0.0063,trailing,10,-987.48
veto-0.1,2018-02-07,2018-02-22,UNOMINDA,-0.0231,trailing,10,-3307.44
veto-0.1,2018-02-07,2018-02-22,JAICORPLTD,0.0145,trailing,10,946.72
veto-0.1,2018-02-07,2018-02-22,HFCL,0.0684,trailing,10,6.73
veto-0.1,2018-02-22,2018-03-09,HEG,0.0166,trailing,10,1553.35
veto-0.1,2018-02-22,2018-03-09,RADICO,-0.0211,trailing,10,-2803.47
veto-0.1,2018-02-22,2018-03-09,KOLTEPATIL,-0.0419,trailing,10,-2628.44
veto-0.1,2018-02-23,2018-03-12,HSCL,-0.0419,trailing,10,-5443.02
veto-0.1,2018-02-23,2018-03-12,HFCL,-0.0364,trailing,10,-1.07
veto-0.1,2018-02-23,2018-03-14,UNOMINDA,0.0129,trailing,12,1368.02
veto-0.1,2018-02-23,2018-03-15,GRAPHITE,0.2246,target,13,25506.42
veto-0.1,2018-02-22,2018-03-16,VAKRANGEE,0.2246,target,15,40.0
veto-0.1,2018-03-12,2018-03-26,HEG,0.2246,target,10,26129.46
veto-0.1,2018-03-12,2018-03-26,KOLTEPATIL,-0.0885,trailing,10,-3893.42
veto-0.1,2018-03-13,2018-03-27,HSCL,0.0108,trailing,10,963.06
veto-0.1,2018-03-12,2018-03-28,RADICO,0.0145,trailing,12,1478.27
veto-0.1,2018-03-16,2018-03-28,DELTACORP,-0.2013,atr_stop,8,-1253.9
veto-0.1,2018-04-02,2018-04-17,MINDACORP,-0.0091,trailing,11,-2.02
veto-0.1,2018-04-02,2018-04-19,RADICO,0.2225,target,13,28604.47
veto-0.1,2018-02-06,2018-04-25,PCJEWELLER,-0.3598,atr_stop,52,-27.45
veto-0.1,2018-01-22,2018-04-26,SUNTECK,0.0047,time_exit,63,323.05
veto-0.1,2018-03-27,2018-04-30,KOLTEPATIL,0.0782,trailing,22,3642.88
veto-0.1,2018-04-18,2018-05-03,COFORGE,0.1266,trailing,10,21.21
veto-0.1,2018-04-20,2018-05-10,JUBLFOOD,0.0098,trailing,13,141.05
veto-0.1,2018-03-19,2018-05-14,TATACONSUM,-0.0622,trailing,37,-16.39
veto-0.1,2018-04-27,2018-05-14,VIPIND,-0.0075,trailing,10,-160.33
veto-0.1,2018-03-27,2018-05-18,HEG,0.0781,trailing,35,10157.68
veto-0.1,2018-05-04,2018-05-28,COFORGE,0.022,trailing,16,3.68
veto-0.1,2018-02-23,2018-05-29,JAICORPLTD,-0.1363,time_exit,63,-8576.84
veto-0.1,2018-05-15,2018-05-29,JUBLFOOD,0.0544,trailing,10,818.3
veto-0.1,2018-03-15,2018-06-01,UNOMINDA,0.1189,trailing,53,15603.38
veto-0.1,2018-03-16,2018-06-01,GRAPHITE,0.0985,trailing,52,12858.63
veto-0.1,2018-04-20,2018-06-01,RADICO,0.0292,trailing,29,3689.86
veto-0.1,2018-03-28,2018-06-05,HSCL,-0.2244,atr_stop,46,-26724.31
veto-0.1,2018-03-15,2018-06-14,HFCL,0.2225,target,62,23.48
veto-0.1,2018-05-30,2018-06-18,FSL,0.0913,trailing,13,4.98
veto-0.1,2018-06-04,2018-06-18,GRAPHITE,-0.0147,trailing,10,-2436.5
veto-0.1,2018-05-21,2018-06-19,VIPIND,0.0731,trailing,21,594.71
veto-0.1,2018-05-02,2018-06-20,KOLTEPATIL,-0.1935,atr_stop,35,-10207.96
veto-0.1,2018-04-26,2018-06-28,DELTACORP,-0.2327,atr_stop,44,-59.85
veto-0.1,2018-05-29,2018-06-28,COFORGE,-0.0081,trailing,22,-2.07
veto-0.1,2018-05-11,2018-07-03,SONATSOFTW,-0.1645,atr_stop,37,-3305.42
veto-0.1,2018-06-19,2018-07-04,FSL,-0.1761,atr_stop,11,-459.16
veto-0.1,2018-06-20,2018-07-04,VIPIND,-0.0444,trailing,10,-409.87
veto-0.1,2018-05-21,2018-07-05,HEG,0.0528,trailing,33,6828.95
veto-0.1,2018-06-19,2018-07-05,GRAPHITE,0.2246,target,12,30279.88
veto-0.1,2018-05-30,2018-07-06,JUBLFOOD,0.0409,trailing,27,2674.75
veto-0.1,2018-06-04,2018-07-11,TITAN,-0.1074,atr_stop,27,-1742.79
veto-0.1,2018-04-27,2018-07-13,BIOCON,-0.1052,atr_stop,54,-14707.25
veto-0.1,2018-06-04,2018-07-16,RADICO,-0.2105,atr_stop,30,-30021.06
veto-0.1,2018-06-21,2018-07-17,MPHASIS,0.0819,trailing,18,3320.65
veto-0.1,2018-07-05,2018-07-19,FSL,0.0714,trailing,10,714.96
veto-0.1,2018-07-12,2018-07-19,JINDALSTEL,-0.1737,atr_stop,5,-191.92
veto-0.1,2018-07-06,2018-07-24,HEG,0.0919,trailing,12,12566.5
veto-0.1,2018-07-06,2018-07-24,GRAPHITE,0.0084,trailing,12,815.61
veto-0.1,2018-07-09,2018-07-25,JUBLFOOD,0.0145,trailing,12,861.97
veto-0.1,2018-06-04,2018-07-26,BAJAJELEC,0.0953,trailing,38,13013.79
veto-0.1,2018-06-21,2018-07-26,INTELLECT,-0.0341,trailing,25,-7.14
veto-0.1,2018-07-17,2018-07-31,RADICO,0.2225,target,10,24426.79
veto-0.1,2018-07-04,2018-08-03,SONATSOFTW,0.1093,trailing,22,1776.78
veto-0.1,2018-07-06,2018-08-03,VIPIND,0.2225,target,20,6271.55
veto-0.1,2018-06-29,2018-08-06,COFORGE,0.2246,target,26,86.33
veto-0.1,2018-07-20,2018-08-06,FSL,0.0096,trailing,11,89.47
veto-0.1,2018-07-18,2018-08-08,MPHASIS,0.0107,trailing,15,360.09
veto-0.1,2018-07-27,2018-08-10,INTELLECT,0.2225,target,10,32941.79
veto-0.1,2018-07-25,2018-08-13,HEG,0.0579,trailing,13,8137.6
veto-0.1,2018-07-25,2018-08-20,GRAPHITE,0.0795,trailing,17,11260.82
veto-0.1,2018-08-06,2018-08-30,SONATSOFTW,0.0481,trailing,16,2430.8
veto-0.1,2018-08-13,2018-08-30,TEAMLEASE,-0.0121,trailing,11,-372.62
veto-0.1,2018-07-27,2018-09-03,LTTS,0.2225,target,24,603.31
veto-0.1,2018-08-01,2018-09-03,RADICO,0.0662,trailing,21,8608.28
veto-0.1,2018-07-16,2018-09-04,BIOCON,-0.0091,trailing,34,-1425.77
veto-0.1,2018-07-26,2018-09-04,JUBLFOOD,0.0157,trailing,26,965.64
veto-0.1,2018-08-09,2018-09-04,VIPIND,0.0416,trailing,16,1739.42
veto-0.1,2018-06-06,2018-09-05,TECHM,0.1103,time_exit,63,9872.83
veto-0.1,2018-07-12,2018-09-05,LUXIND,-0.1252,atr_stop,37,-1683.76
veto-0.1,2018-08-07,2018-09-11,COFORGE,0.0064,trailing,23,50.63
veto-0.1,2018-08-07,2018-09-12,FSL,0.0358,trailing,24,1.82
veto-0.1,2018-08-13,2018-09-21,MPHASIS,0.0254,trailing,25,3553.34
veto-0.1,2018-08-31,2018-09-21,SONATSOFTW,0.1051,trailing,13,8306.14
veto-0.1,2018-09-04,2018-09-21,RADICO,-0.1702,atr_stop,11,-25391.37
veto-0.1,2018-09-05,2018-09-21,VIPIND,-0.157,atr_stop,10,-25436.98
veto-0.1,2018-09-05,2018-09-24,JUBLFOOD,-0.1175,atr_stop,11,-9900.48
veto-0.1,2018-09-06,2018-09-24,INTELLECT,-0.1196,trailing,10,-94.33
veto-0.1,2018-08-21,2018-09-25,GRAPHITE,-0.1782,atr_stop,22,-28513.92
veto-0.1,2018-07-27,2018-09-27,TAKE,-0.2862,atr_stop,40,-256.17
veto-0.1,2018-08-14,2018-09-27,HEG,-0.1706,atr_stop,28,-27100.75
veto-0.1,2018-09-12,2018-09-27,COFORGE,-0.1392,atr_stop,9,-1897.83
veto-0.1,2018-09-14,2018-09-28,FSL,-0.1529,atr_stop,9,-35.83
veto-0.1,2018-09-24,2018-09-28,VIPIND,-0.1894,atr_stop,4,-28161.83
veto-0.1,2018-09-24,2018-10-05,SONATSOFTW,-0.1902,atr_stop,8,-12957.43
veto-0.1,2018-09-06,2018-10-08,LTTS,-0.1351,atr_stop,19,-15444.05
veto-0.1,2018-09-24,2018-10-09,RADICO,-0.2245,atr_stop,10,-33150.85
veto-0.1,2018-09-24,2018-10-09,MPHASIS,-0.1183,atr_stop,10,-17493.98
veto-0.1,2018-10-10,2018-10-12,TCS,-0.0874,atr_stop,2,-154.67
veto-0.1,2018-09-28,2018-10-15,HEG,0.2225,target,10,29889.88
veto-0.1,2018-09-28,2018-10-15,COFORGE,-0.03,trailing,10,-182.96
veto-0.1,2018-09-26,2018-10-17,GRAPHITE,0.2225,target,14,28323.0
veto-0.1,2018-10-01,2018-10-19,VIPIND,0.0432,trailing,12,4676.81
veto-0.1,2018-10-08,2018-10-23,SONATSOFTW,-0.0809,trailing,10,-4530.37
veto-0.1,2018-10-09,2018-10-24,LTTS,-0.0583,trailing,10,-5885.55
veto-0.1,2018-09-25,2018-10-25,JUBLFOOD,-0.1511,atr_stop,20,-11252.65
